pp,wk,ve,tot
94,5,15,218.24819738327213
94,5,16,218.27103450574023
94,5,17,218.29387162820834
94,5,18,218.3167087506764
94,5,19,218.33954587314452
94,5,20,218.36238299561262
94,5,21,218.38522011808072
94,5,22,218.40805724054883
94,5,23,218.43089436301693
94,5,24,218.45373148548504
94,5,25,218.47656860795314
94,5,26,218.49940573042124
94,5,27,218.52224285288935
94,5,28,218.54507997535745
94,5,29,218.56791709782553
94,5,30,218.59075422029363
94,5,31,218.61359134276174
94,5,32,218.63642846522984
94,5,33,218.65926558769792
94,5,34,218.68210271016602
94,5,35,218.70493983263412
94,5,36,218.72777695510223
94,5,37,218.75061407757033
94,5,38,218.77345120003844
94,5,39,218.79628832250654
94,5,40,218.81912544497465
94,5,41,218.84196256744275
94,5,42,218.86479968991085
94,5,43,218.88763681237896
94,5,44,218.91047393484703
95,0,0,229.3678975443468
95,0,1,229.3907346668149
95,0,2,229.413571789283
95,0,3,229.4364089117511
95,0,4,229.45924603421918
95,0,5,229.48208315668728
95,0,6,229.50492027915539
95,0,7,229.5277574016235
95,0,8,229.5505945240916
95,0,9,229.5734316465597
95,0,10,229.5962687690278
95,0,11,229.6191058914959
95,0,12,229.64194301396398
95,0,13,229.66478013643209
95,0,14,229.6876172589002
95,0,15,229.7104543813683
95,0,16,229.7332915038364
95,0,17,229.7561286263045
95,0,18,229.7789657487726
95,0,19,229.80180287124068
95,0,20,229.8246399937088
95,0,21,229.8474771161769
95,0,22,229.870314238645
95,0,23,229.8931513611131
95,0,24,229.9159884835812
95,0,25,229.9388256060493
95,0,26,229.9616627285174
95,0,27,229.9844998509855
95,0,28,230.0073369734536
95,0,29,230.0301740959217
95,0,30,230.0530112183898
95,0,31,230.0758483408579
95,0,32,230.098685463326
95,0,33,230.1215225857941
95,0,34,230.14435970826221
95,0,35,230.1671968307303
95,0,36,230.1900339531984
95,0,37,230.2128710756665
95,0,38,230.2357081981346
95,0,39,230.2585453206027
95,0,40,230.2813824430708
95,0,41,230.30421956553892
95,0,42,230.327056688007
95,0,43,230.3498938104751
95,0,44,230.3727309329432
95,1,0,227.36264178887643
95,1,1,227.38547891134453
95,1,2,227.40831603381264
95,1,3,227.43115315628074
95,1,4,227.45399027874882
95,1,5,227.47682740121692
95,1,6,227.49966452368503
95,1,7,227.52250164615313
95,1,8,227.54533876862124
95,1,9,227.56817589108934
95,1,10,227.59101301355744
95,1,11,227.61385013602555
95,1,12,227.63668725849362
95,1,13,227.65952438096173
95,1,14,227.68236150342983
95,1,15,227.70519862589794
95,1,16,227.72803574836604
95,1,17,227.75087287083414
95,1,18,227.77370999330225
95,1,19,227.79654711577035
95,1,20,227.81938423823843
95,1,21,227.84222136070653
95,1,22,227.86505848317464
95,1,23,227.88789560564274
95,1,24,227.91073272811084
95,1,25,227.93356985057895
95,1,26,227.95640697304705
95,1,27,227.97924409551513
95,1,28,228.00208121798323
95,1,29,228.02491834045134
95,1,30,228.04775546291944
95,1,31,228.07059258538754
95,1,32,228.09342970785565
95,1,33,228.11626683032375
95,1,34,228.13910395279186
95,1,35,228.16194107525993
95,1,36,228.18477819772804
95,1,37,228.20761532019614
95,1,38,228.23045244266424
95,1,39,228.25328956513235
95,1,40,228.27612668760045
95,1,41,228.29896381006856
95,1,42,228.32180093253663
95,1,43,228.34463805500474
95,1,44,228.36747517747284
95,2,0,225.3573860334061
95,2,1,225.3802231558742
95,2,2,225.4030602783423
95,2,3,225.4258974008104
95,2,4,225.4487345232785
95,2,5,225.4715716457466
95,2,6,225.4944087682147
95,2,7,225.5172458906828
95,2,8,225.5400830131509
95,2,9,225.562920135619
95,2,10,225.5857572580871
95,2,11,225.60859438055522
95,2,12,225.6314315030233
95,2,13,225.6542686254914
95,2,14,225.6771057479595
95,2,15,225.6999428704276
95,2,16,225.7227799928957
95,2,17,225.7456171153638
95,2,18,225.76845423783192
95,2,19,225.79129136030002
95,2,20,225.8141284827681
95,2,21,225.8369656052362
95,2,22,225.8598027277043
95,2,23,225.8826398501724
95,2,24,225.9054769726405
95,2,25,225.92831409510862
95,2,26,225.95115121757672
95,2,27,225.9739883400448
95,2,28,225.9968254625129
95,2,29,226.019662584981
95,2,30,226.0424997074491
95,2,31,226.06533682991721
95,2,32,226.08817395238532
95,2,33,226.11101107485342
95,2,34,226.13384819732153
95,2,35,226.1566853197896
95,2,36,226.1795224422577
95,2,37,226.2023595647258
95,2,38,226.22519668719391
95,2,39,226.24803380966202
95,2,40,226.27087093213012
95,2,41,226.29370805459823
95,2,42,226.3165451770663
95,2,43,226.3393822995344
95,2,44,226.3622194220025
95,3,0,223.35213027793574
95,3,1,223.37496740040385
95,3,2,223.39780452287195
95,3,3,223.42064164534005
95,3,4,223.44347876780813
95,3,5,223.46631589027623
95,3,6,223.48915301274434
95,3,7,223.51199013521244
95,3,8,223.53482725768055
95,3,9,223.55766438014865
95,3,10,223.58050150261676
95,3,11,223.60333862508486
95,3,12,223.62617574755294
95,3,13,223.64901287002104
95,3,14,223.67184999248914
95,3,15,223.69468711495725
95,3,16,223.71752423742535
95,3,17,223.74036135989346
95,3,18,223.76319848236156
95,3,19,223.78603560482964
95,3,20,223.80887272729774
95,3,21,223.83170984976584
95,3,22,223.85454697223395
95,3,23,223.87738409470205
95,3,24,223.90022121717016
95,3,25,223.92305833963826
95,3,26,223.94589546210636
95,3,27,223.96873258457444
95,3,28,223.99156970704254
95,3,29,224.01440682951065
95,3,30,224.03724395197875
95,3,31,224.06008107444686
95,3,32,224.08291819691496
95,3,33,224.10575531938306
95,3,34,224.12859244185117
95,3,35,224.15142956431924
95,3,36,224.17426668678735
95,3,37,224.19710380925545
95,3,38,224.21994093172356
95,3,39,224.24277805419166
95,3,40,224.26561517665976
95,3,41,224.28845229912787
95,3,42,224.31128942159594
95,3,43,224.33412654406405
95,3,44,224.35696366653215
95,4,0,221.3468745224654
95,4,1,221.36971164493352
95,4,2,221.39254876740162
95,4,3,221.41538588986973
95,4,4,221.4382230123378
95,4,5,221.4610601348059
95,4,6,221.483897257274
95,4,7,221.5067343797421
95,4,8,221.52957150221022
95,4,9,221.55240862467832
95,4,10,221.57524574714643
95,4,11,221.59808286961453
95,4,12,221.6209199920826
95,4,13,221.6437571145507
95,4,14,221.6665942370188
95,4,15,221.68943135948692
95,4,16,221.71226848195502
95,4,17,221.73510560442313
95,4,18,221.75794272689123
95,4,19,221.7807798493593
95,4,20,221.8036169718274
95,4,21,221.8264540942955
95,4,22,221.84929121676362
95,4,23,221.87212833923172
95,4,24,221.89496546169983
95,4,25,221.91780258416793
95,4,26,221.94063970663603
95,4,27,221.9634768291041
95,4,28,221.9863139515722
95,4,29,222.00915107404032
95,4,30,222.03198819650842
95,4,31,222.05482531897653
95,4,32,222.07766244144463
95,4,33,222.10049956391273
95,4,34,222.12333668638084
95,4,35,222.1461738088489
95,4,36,222.16901093131702
95,4,37,222.19184805378512
95,4,38,222.21468517625323
95,4,39,222.23752229872133
95,4,40,222.26035942118943
95,4,41,222.28319654365754
95,4,42,222.30603366612561
95,4,43,222.32887078859372
95,4,44,222.35170791106182
95,5,0,219.34161876699505
95,5,1,219.36445588946316
95,5,2,219.38729301193126
95,5,3,219.41013013439937
95,5,4,219.43296725686747
95,5,5,219.45580437933558
95,5,6,219.47864150180365
95,5,7,219.50147862427175
95,5,8,219.52431574673986
95,5,9,219.54715286920796
95,5,10,219.56998999167604
95,5,11,219.59282711414414
95,5,12,219.61566423661225
95,5,13,219.63850135908035
95,5,14,219.66133848154846
95,5,15,219.68417560401656
95,5,16,219.70701272648466
95,5,17,219.72984984895277
95,5,18,219.75268697142087
95,5,19,219.77552409388898
95,5,20,219.79836121635708
95,5,21,219.82119833882516
95,5,22,219.84403546129326
95,5,23,219.86687258376136
95,5,24,219.88970970622947
95,5,25,219.91254682869754
95,5,26,219.93538395116565
95,5,27,219.95822107363375
95,5,28,219.98105819610186
95,5,29,220.00389531856996
95,5,30,220.02673244103806
95,5,31,220.04956956350617
95,5,32,220.07240668597427
95,5,33,220.09524380844238
95,5,34,220.11808093091048
95,5,35,220.14091805337858
95,5,36,220.1637551758467
95,5,37,220.18659229831476
95,5,38,220.20942942078287
95,5,39,220.23226654325097
95,5,40,220.25510366571905
95,5,41,220.27794078818715
95,5,42,220.30077791065526
95,5,43,220.32361503312336
95,5,44,220.34645215559146
96,0,0,230.8038757650912
96,0,1,230.8267128875593
96,0,2,230.8495500100274
96,0,3,230.8723871324955
96,0,4,230.89522425496358
96,0,5,230.91806137743168
96,0,6,230.9408984998998
96,0,7,230.9637356223679
96,0,8,230.986572744836
96,0,9,231.0094098673041
96,0,10,231.0322469897722
96,0,11,231.0550841122403
96,0,12,231.07792123470838
96,0,13,231.1007583571765
96,0,14,231.1235954796446
96,0,15,231.1464326021127
96,0,16,231.1692697245808
96,0,17,231.1921068470489
96,0,18,231.214943969517
96,0,19,231.23778109198508
96,0,20,231.2606182144532
96,0,21,231.2834553369213
96,0,22,231.3062924593894
96,0,23,231.3291295818575
96,0,24,231.3519667043256
96,0,25,231.3748038267937
96,0,26,231.3976409492618
96,0,27,231.4204780717299
96,0,28,231.443315194198
96,0,29,231.4661523166661
96,0,30,231.4889894391342
96,0,31,231.5118265616023
96,0,32,231.5346636840704
96,0,33,231.5575008065385
96,0,34,231.58033792900662
96,0,35,231.6031750514747
96,0,36,231.6260121739428
96,0,37,231.6488492964109
96,0,38,231.671686418879
96,0,39,231.6945235413471
96,0,40,231.7173606638152
96,0,41,231.74019778628332
96,0,42,231.7630349087514
96,0,43,231.7858720312195
96,0,44,231.8087091536876
96,1,0,228.79862000962083
96,1,1,228.82145713208894
96,1,2,228.84429425455704
96,1,3,228.86713137702515
96,1,4,228.88996849949322
96,1,5,228.91280562196133
96,1,6,228.93564274442943
96,1,7,228.95847986689753
96,1,8,228.98131698936564
96,1,9,229.00415411183374
96,1,10,229.02699123430185
96,1,11,229.04982835676995
96,1,12,229.07266547923803
96,1,13,229.09550260170613
96,1,14,229.11833972417423
96,1,15,229.14117684664234
96,1,16,229.16401396911044
96,1,17,229.18685109157855
96,1,18,229.20968821404665
96,1,19,229.23252533651475
96,1,20,229.25536245898283
96,1,21,229.27819958145093
96,1,22,229.30103670391904
96,1,23,229.32387382638714
96,1,24,229.34671094885525
96,1,25,229.36954807132335
96,1,26,229.39238519379145
96,1,27,229.41522231625953
96,1,28,229.43805943872763
96,1,29,229.46089656119574
96,1,30,229.48373368366384
96,1,31,229.50657080613195
96,1,32,229.52940792860005
96,1,33,229.55224505106816
96,1,34,229.57508217353626
96,1,35,229.59791929600433
96,1,36,229.62075641847244
96,1,37,229.64359354094054
96,1,38,229.66643066340865
96,1,39,229.68926778587675
96,1,40,229.71210490834486
96,1,41,229.73494203081296
96,1,42,229.75777915328104
96,1,43,229.78061627574914
96,1,44,229.80345339821724
96,2,0,226.7933642541505
96,2,1,226.8162013766186
96,2,2,226.8390384990867
96,2,3,226.86187562155482
96,2,4,226.8847127440229
96,2,5,226.907549866491
96,2,6,226.9303869889591
96,2,7,226.9532241114272
96,2,8,226.9760612338953
96,2,9,226.9988983563634
96,2,10,227.02173547883152
96,2,11,227.04457260129962
96,2,12,227.0674097237677
96,2,13,227.0902468462358
96,2,14,227.1130839687039
96,2,15,227.135921091172
96,2,16,227.1587582136401
96,2,17,227.18159533610822
96,2,18,227.20443245857632
96,2,19,227.22726958104442
96,2,20,227.2501067035125
96,2,21,227.2729438259806
96,2,22,227.2957809484487
96,2,23,227.3186180709168
96,2,24,227.34145519338492
96,2,25,227.36429231585302
96,2,26,227.38712943832113
96,2,27,227.4099665607892
96,2,28,227.4328036832573
96,2,29,227.4556408057254
96,2,30,227.4784779281935
96,2,31,227.50131505066162
96,2,32,227.52415217312972
96,2,33,227.54698929559783
96,2,34,227.56982641806593
96,2,35,227.592663540534
96,2,36,227.6155006630021
96,2,37,227.6383377854702
96,2,38,227.66117490793832
96,2,39,227.68401203040642
96,2,40,227.70684915287453
96,2,41,227.72968627534263
96,2,42,227.7525233978107
96,2,43,227.7753605202788
96,2,44,227.7981976427469
96,3,0,224.78810849868015
96,3,1,224.81094562114825
96,3,2,224.83378274361635
96,3,3,224.85661986608446
96,3,4,224.87945698855253
96,3,5,224.90229411102064
96,3,6,224.92513123348874
96,3,7,224.94796835595685
96,3,8,224.97080547842495
96,3,9,224.99364260089305
96,3,10,225.01647972336116
96,3,11,225.03931684582926
96,3,12,225.06215396829734
96,3,13,225.08499109076544
96,3,14,225.10782821323355
96,3,15,225.13066533570165
96,3,16,225.15350245816975
96,3,17,225.17633958063786
96,3,18,225.19917670310596
96,3,19,225.22201382557404
96,3,20,225.24485094804214
96,3,21,225.26768807051025
96,3,22,225.29052519297835
96,3,23,225.31336231544645
96,3,24,225.33619943791456
96,3,25,225.35903656038266
96,3,26,225.38187368285077
96,3,27,225.40471080531884
96,3,28,225.42754792778695
96,3,29,225.45038505025505
96,3,30,225.47322217272315
96,3,31,225.49605929519126
96,3,32,225.51889641765936
96,3,33,225.54173354012747
96,3,34,225.56457066259557
96,3,35,225.58740778506365
96,3,36,225.61024490753175
96,3,37,225.63308202999985
96,3,38,225.65591915246796
96,3,39,225.67875627493606
96,3,40,225.70159339740417
96,3,41,225.72443051987227
96,3,42,225.74726764234035
96,3,43,225.77010476480845
96,3,44,225.79294188727656
96,4,0,222.78285274320982
96,4,1,222.80568986567792
96,4,2,222.82852698814602
96,4,3,222.85136411061413
96,4,4,222.8742012330822
96,4,5,222.8970383555503
96,4,6,222.9198754780184
96,4,7,222.94271260048652
96,4,8,222.96554972295462
96,4,9,222.98838684542272
96,4,10,223.01122396789083
96,4,11,223.03406109035893
96,4,12,223.056898212827
96,4,13,223.0797353352951
96,4,14,223.10257245776322
96,4,15,223.12540958023132
96,4,16,223.14824670269942
96,4,17,223.17108382516753
96,4,18,223.19392094763563
96,4,19,223.2167580701037
96,4,20,223.2395951925718
96,4,21,223.26243231503992
96,4,22,223.28526943750802
96,4,23,223.30810655997612
96,4,24,223.33094368244423
96,4,25,223.35378080491233
96,4,26,223.37661792738044
96,4,27,223.3994550498485
96,4,28,223.42229217231662
96,4,29,223.44512929478472
96,4,30,223.46796641725282
96,4,31,223.49080353972093
96,4,32,223.51364066218903
96,4,33,223.53647778465714
96,4,34,223.55931490712524
96,4,35,223.58215202959332
96,4,36,223.60498915206142
96,4,37,223.62782627452953
96,4,38,223.65066339699763
96,4,39,223.67350051946573
96,4,40,223.69633764193384
96,4,41,223.71917476440194
96,4,42,223.74201188687002
96,4,43,223.76484900933812
96,4,44,223.78768613180623
96,5,0,220.77759698773946
96,5,1,220.80043411020756
96,5,2,220.82327123267567
96,5,3,220.84610835514377
96,5,4,220.86894547761187
96,5,5,220.89178260007998
96,5,6,220.91461972254805
96,5,7,220.93745684501616
96,5,8,220.96029396748426
96,5,9,220.98313108995237
96,5,10,221.00596821242047
96,5,11,221.02880533488857
96,5,12,221.05164245735665
96,5,13,221.07447957982475
96,5,14,221.09731670229286
96,5,15,221.12015382476096
96,5,16,221.14299094722907
96,5,17,221.16582806969717
96,5,18,221.18866519216527
96,5,19,221.21150231463338
96,5,20,221.23433943710145
96,5,21,221.25717655956956
96,5,22,221.28001368203766
96,5,23,221.30285080450577
96,5,24,221.32568792697387
96,5,25,221.34852504944197
96,5,26,221.37136217191008
96,5,27,221.39419929437815
96,5,28,221.41703641684626
96,5,29,221.43987353931436
96,5,30,221.46271066178247
96,5,31,221.48554778425057
96,5,32,221.50838490671867
96,5,33,221.53122202918678
96,5,34,221.55405915165488
96,5,35,221.57689627412296
96,5,36,221.59973339659106
96,5,37,221.62257051905917
96,5,38,221.64540764152727
96,5,39,221.66824476399538
96,5,40,221.69108188646348
96,5,41,221.71391900893158
96,5,42,221.73675613139966
96,5,43,221.75959325386776
96,5,44,221.78243037633587
97,0,0,232.2398539858356
97,0,1,232.2626911083037
97,0,2,232.2855282307718
97,0,3,232.3083653532399
97,0,4,232.33120247570798
97,0,5,232.3540395981761
97,0,6,232.3768767206442
97,0,7,232.3997138431123
97,0,8,232.4225509655804
97,0,9,232.4453880880485
97,0,10,232.4682252105166
97,0,11,232.4910623329847
97,0,12,232.5138994554528
97,0,13,232.5367365779209
97,0,14,232.559573700389
97,0,15,232.5824108228571
97,0,16,232.6052479453252
97,0,17,232.6280850677933
97,0,18,232.6509221902614
97,0,19,232.6737593127295
97,0,20,232.6965964351976
97,0,21,232.7194335576657
97,0,22,232.7422706801338
97,0,23,232.7651078026019
97,0,24,232.78794492507
97,0,25,232.8107820475381
97,0,26,232.83361917000622
97,0,27,232.8564562924743
97,0,28,232.8792934149424
97,0,29,232.9021305374105
97,0,30,232.9249676598786
97,0,31,232.9478047823467
97,0,32,232.9706419048148
97,0,33,232.99347902728292
97,0,34,233.01631614975102
97,0,35,233.0391532722191
97,0,36,233.0619903946872
97,0,37,233.0848275171553
97,0,38,233.1076646396234
97,0,39,233.1305017620915
97,0,40,233.15333888455962
97,0,41,233.17617600702772
97,0,42,233.1990131294958
97,0,43,233.2218502519639
97,0,44,233.244687374432
97,1,0,230.23459823036524
97,1,1,230.25743535283334
97,1,2,230.28027247530144
97,1,3,230.30310959776955
97,1,4,230.32594672023762
97,1,5,230.34878384270573
97,1,6,230.37162096517383
97,1,7,230.39445808764194
97,1,8,230.41729521011004
97,1,9,230.44013233257814
97,1,10,230.46296945504625
97,1,11,230.48580657751435
97,1,12,230.50864369998243
97,1,13,230.53148082245053
97,1,14,230.55431794491864
97,1,15,230.57715506738674
97,1,16,230.59999218985485
97,1,17,230.62282931232295
97,1,18,230.64566643479105
97,1,19,230.66850355725916
97,1,20,230.69134067972723
97,1,21,230.71417780219534
97,1,22,230.73701492466344
97,1,23,230.75985204713155
97,1,24,230.78268916959965
